time,emg1,emg2,label
1776066990.9623222,8,176,2
1776066990.9623222,8,174,2
1776066990.9716127,8,178,2
1776066990.9738495,8,178,2
1776066990.975523,8,178,2
1776066990.976405,8,178,2
1776066990.9798617,8,178,2
1776066990.9818892,8,174,2
1776066990.9832516,8,176,2
1776066990.9842565,8,172,2
1776066990.9876575,8,172,2
1776066990.9898643,10,168,2
1776066990.9913259,8,166,2
1776066990.9923306,8,162,2
1776066990.9958837,8,154,2
1776066990.9978838,8,152,2
1776066990.999302,8,146,2
1776066991.000307,8,148,2
1776066991.0033011,8,144,2
1776066991.005778,8,144,2
1776066991.0078743,8,146,2
1776066991.0083723,8,146,2
1776066991.0119145,8,144,2
1776066991.013908,8,144,2
1776066991.015327,8,142,2
1776066991.0163321,8,142,2
1776066991.019326,8,140,2
1776066991.0219145,8,142,2
1776066991.0233228,8,144,2
1776066991.0244493,8,146,2
1776066991.0279086,8,146,2
1776066991.029934,10,146,2
1776066991.0313764,10,146,2
1776066991.032382,10,146,2
1776066991.0353763,10,146,2
1776066991.0382762,10,146,2
1776066991.040048,10,144,2
1776066991.040048,10,144,2
1776066991.0440676,10,140,2
1776066991.0460675,10,138,2
1776066991.0474014,10,134,2
1776066991.0484068,10,134,2
1776066991.0521004,10,130,2
1776066991.0538402,10,130,2
1776066991.0555995,10,128,2
1776066991.0566697,10,128,2
1776066991.0601285,10,128,2
1776066991.0620835,10,128,2
1776066991.0635014,10,124,2
1776066991.0645068,10,126,2
1776066991.0678887,10,122,2
1776066991.0701444,10,120,2
1776066991.072195,10,116,2
1776066991.072195,10,110,2
1776066991.0761425,10,110,2
1776066991.0781178,10,104,2
1776066991.0795016,8,100,2
1776066991.080507,8,100,2
1776066991.0840204,10,98,2
1776066991.0860617,10,100,2
1776066991.088515,10,102,2
1776066991.0925584,10,104,2
1776066991.0925584,8,106,2
1776066991.0925584,10,108,2
1776066991.0962975,8,104,2
1776066991.0984538,8,106,2
1776066991.099441,8,104,2
1776066991.1015582,8,104,2
1776066991.1085963,8,106,2
1776066991.1085963,8,106,2
1776066991.1096,8,108,2
1776066991.1106007,8,110,2
1776066991.1167104,8,110,2
1776066991.1167104,10,112,2
1776066991.1177225,8,112,2
1776066991.1187232,8,112,2
1776066991.1249216,8,110,2
1776066991.1261184,8,110,2
1776066991.1261184,10,112,2
1776066991.1271205,10,112,2
1776066991.129984,10,112,2
1776066991.1771574,10,112,2
1776066991.178157,10,112,2
1776066991.1791563,10,108,2
1776066991.180156,10,108,2
1776066991.1811562,10,106,2
1776066991.26392,10,106,2
1776066991.3075988,10,108,2
1776066991.3357115,10,108,2
1776066991.3511436,10,112,2
1776066991.3591273,10,112,2
1776066991.363,10,112,2
1776066991.3662777,10,110,2
1776066991.367417,10,112,2
1776066991.3693533,10,114,2
1776066991.3706393,10,118,2
1776066991.3737516,10,122,2
1776066991.3747435,10,124,2
1776066991.3761792,10,126,2
1776066991.3761792,10,124,2
1776066991.3771858,10,122,2
1776066991.3771858,10,120,2
1776066991.3771858,10,122,2
1776066991.3771858,10,120,2
1776066991.378369,10,124,2
1776066991.378369,10,124,2
1776066991.378369,10,128,2
1776066991.3802714,10,126,2
1776066991.3802714,10,128,2
1776066991.3802714,10,126,2
1776066991.3812954,10,128,2
1776066991.3812954,10,126,2
1776066991.3812954,10,128,2
1776066991.3825073,10,128,2
1776066991.3825073,10,132,2
1776066991.3825073,10,132,2
1776066991.3835359,10,136,2
1776066991.3835359,10,138,2
1776066991.3835359,10,138,2
1776066991.3848684,10,140,2
1776066991.3848684,10,140,2
1776066991.3848684,10,144,2
1776066991.385893,10,144,2
1776066991.385893,10,144,2
1776066991.385893,10,146,2
1776066991.3872952,10,144,2
1776066991.3872952,10,148,2
1776066991.3883102,10,150,2
1776066991.3889124,10,154,2
1776066991.3914232,10,156,2
1776066991.391753,10,156,2
1776066991.391753,10,158,2
1776066991.391753,10,156,2
1776066991.391753,10,156,2
1776066991.3928957,10,156,2
1776066991.3928957,10,154,2
1776066991.3928957,10,156,2
1776066991.3939116,10,152,2
1776066991.3939116,10,152,2
1776066991.3939116,10,152,2
1776066991.3939116,10,152,2
1776066991.3950288,10,156,2
1776066991.3950288,10,156,2
1776066991.3950288,10,156,2
1776066991.3960478,10,154,2
1776066991.3967094,10,152,2
1776066991.3973114,8,152,2
1776066991.3986614,10,154,2
1776066991.3986614,10,158,2
1776066991.4001665,10,158,2
1776066991.4001665,10,164,2
1776066991.4001665,10,160,2
1776066991.4001665,10,166,2
1776066991.4001665,10,162,2
1776066991.4020035,10,164,2
1776066991.4020035,10,162,2
1776066991.4020035,8,164,2
1776066991.4020035,8,162,2
1776066991.4020035,10,160,2
1776066991.4039965,10,158,2
1776066991.4039965,10,152,2
1776066991.4039965,10,154,2
1776066991.405001,10,150,2
1776066991.4055605,10,152,2
1776066991.4055605,10,152,2
1776066991.4075685,10,152,2
1776066991.4079354,10,150,2
1776066991.4079354,10,150,2
1776066991.4079354,10,144,2
1776066991.4079354,10,144,2
1776066991.4090457,10,140,2
1776066991.4090457,10,140,2
1776066991.4090457,10,138,2
1776066991.4090457,10,140,2
1776066991.4100544,10,142,2
1776066991.4100544,10,142,2
1776066991.4100544,10,142,2
1776066991.4100544,10,142,2
1776066991.4100544,10,142,2
1776066991.4110591,10,140,2
1776066991.4110591,10,138,2
1776066991.4110591,10,136,2
1776066991.4110591,10,134,2
1776066991.4110591,10,134,2
1776066991.4120846,10,134,2
1776066991.4120846,10,134,2
1776066991.4126244,10,134,2
1776066991.4126244,10,134,2
1776066991.4126244,10,130,2
1776066991.4126244,10,134,2
1776066991.4126244,10,130,2
1776066991.4126244,10,132,2
1776066991.4126244,10,128,2
1776066991.4126244,10,126,2
1776066991.4126244,10,126,2
1776066991.4126244,10,124,2
1776066991.4126244,10,124,2
1776066991.4126244,10,126,2
1776066991.4126244,10,126,2
1776066991.4126244,10,128,2
1776066991.4126244,10,130,2
1776066991.4126244,10,134,2
1776066991.4126244,10,136,2
1776066991.4126244,10,136,2
1776066991.4126244,10,140,2
1776066991.4126244,10,136,2
1776066991.4126244,10,136,2
1776066991.4126244,10,134,2
1776066991.417846,12,132,2
1776066991.417846,10,132,2
1776066991.417846,12,132,2
1776066991.417846,12,132,2
1776066991.418865,12,128,2
1776066991.418865,12,126,2
1776066991.418865,10,122,2
1776066991.418865,10,122,2
1776066991.418865,10,120,2
1776066991.4198878,10,120,2
1776066991.4198878,12,120,2
1776066991.4198878,12,120,2
1776066991.4198878,12,122,2
1776066991.4209166,12,120,2
1776066991.4209166,12,122,2
1776066991.4209166,12,122,2
1776066991.4219298,12,122,2
1776066991.422839,12,122,2
1776066991.424294,12,120,2
1776066991.424294,10,118,2
1776066991.424294,12,120,2
1776066991.4266756,10,118,2
1776066991.4282553,12,122,2
1776066991.4293096,10,124,2
1776066991.4327002,10,128,2
1776066991.4347003,10,130,2
1776066991.4360256,10,130,2
1776066991.4383004,10,130,2
1776066991.440698,10,132,2
1776066991.4427001,10,130,2
1776066991.4442792,10,130,2
1776066991.4466968,10,128,2
1776066991.4487002,10,124,2
1776066991.4500258,10,124,2
1776066991.451031,10,122,2
1776066991.4547472,10,126,2
1776066991.4567232,10,126,2
1776066991.4580507,10,130,2
1776066991.4590564,10,130,2
1776066991.46275,10,136,2
1776066991.464725,10,138,2
1776066991.4660509,10,142,2
1776066991.467056,10,146,2
1776066991.4705114,10,148,2
1776066991.4721618,10,148,2
1776066991.474101,10,146,2
1776066991.4751644,10,146,2
1776066991.478775,10,144,2
1776066991.48075,10,148,2
1776066991.482101,10,146,2
1776066991.4831066,10,148,2
1776066991.486775,10,150,2
1776066991.4888556,10,150,2
1776066991.490858,10,150,2
1776066991.490858,10,150,2
1776066991.494775,10,148,2
1776066991.4968011,10,148,2
1776066991.4981005,10,146,2
1776066991.4991055,10,144,2
1776066991.502806,10,142,2
1776066991.5053172,10,140,2
1776066991.507276,10,138,2
1776066991.507276,10,138,2
1776066991.5108,10,138,2
1776066991.512806,10,138,2
1776066991.5141509,10,138,2
1776066991.5151563,8,138,2
1776066991.5181007,10,138,2
1776066991.520395,10,140,2
1776066991.5231478,10,142,2
1776066991.5248313,10,142,2
1776066991.5268497,10,146,2
1776066991.528176,10,144,2
1776066991.5292332,10,148,2
1776066991.5328593,10,144,2
1776066991.5349226,10,146,2
1776066991.5361757,8,144,2
1776066991.5386755,10,144,2
1776066991.5386755,8,144,2
1776066991.5428138,10,144,2
1776066991.5448627,10,146,2
1776066991.5468767,10,148,2
1776066991.5487254,10,152,2
1776066991.5487254,10,158,2
1776066991.5487254,10,156,2
1776066991.5549958,10,158,2
1776066991.557162,10,158,2
1776066991.5588827,10,156,2
1776066991.5609016,10,156,2
1776066991.562685,10,156,2
1776066991.562685,10,154,2
1776066991.562685,10,156,2
1776066991.562685,10,154,2
1776066991.5702271,8,154,2
1776066991.572803,8,154,2
1776066991.5742004,8,156,2
1776066991.5752058,8,158,2
1776066991.5788078,8,160,2
1776066991.580803,8,158,2
1776066991.5822005,8,158,2
1776066991.5832057,8,158,2
1776066991.586497,8,156,2
1776066991.5891354,8,158,2
1776066991.5909815,8,158,2
1776066991.5909815,8,156,2
1776066991.594801,10,160,2
1776066991.5969577,8,162,2
1776066991.5982254,8,166,2
1776066991.5992305,8,174,2
1776066991.6029353,8,172,2
1776066991.6047983,8,178,2
1776066991.6065047,8,176,2
1776066991.607733,8,174,2
1776066991.6108537,8,174,2
1776066991.6128297,8,172,2
1776066991.6142507,8,172,2
1776066991.6152565,8,172,2
1776066991.6186366,8,174,2
1776066991.620808,8,170,2
1776066991.622266,8,172,2
1776066991.6235123,8,168,2
1776066991.6268623,8,168,2
1776066991.6288784,8,168,2
1776066991.631054,8,168,2
1776066991.631054,8,172,2
1776066991.6348858,8,172,2
1776066991.6363006,8,182,2
1776066991.6389225,8,184,2
1776066991.6389225,8,194,2
1776066991.6429422,8,200,2
1776066991.6449106,8,208,2
1776066991.6463003,8,214,2
1776066991.6473057,8,216,2
1776066991.6509066,8,220,2
1776066991.6525533,8,218,2
1776066991.6546834,8,216,2
1776066991.6546834,8,218,2
1776066991.6589317,8,214,2
1776066991.660929,8,214,2
1776066991.6623256,8,214,2
1776066991.663331,8,216,2
1776066991.6669674,8,216,2
1776066991.6683254,10,216,2
1776066991.6704242,10,216,2
1776066991.671723,10,214,2
1776066991.6750605,10,212,2
1776066991.6770668,8,208,2
1776066991.6783504,8,206,2
1776066991.6793559,8,208,2
1776066991.6829932,8,208,2
1776066991.6841311,10,204,2
1776066991.686648,10,208,2
1776066991.688612,10,206,2
1776066991.6911194,10,208,2
1776066991.6924434,10,214,2
1776066991.6951313,10,214,2
1776066991.697153,10,222,2
1776066991.697153,10,222,2
1776066991.697153,10,228,2
1776066991.697153,10,226,2
1776066991.704876,10,232,2
1776066991.7071385,10,230,2
1776066991.7084968,10,234,2
1776066991.7095168,10,236,2
1776066991.7131417,10,236,2
1776066991.7151415,10,236,2
1776066991.7162704,10,238,2
1776066991.7173073,10,228,2
1776066991.7210171,10,230,2
1776066991.7231483,10,222,2
1776066991.7245004,10,222,2
1776066991.7255068,10,216,2
1776066991.7291548,10,216,2
1776066991.7311616,10,212,2
1776066991.7325006,10,210,2
1776066991.7335057,10,210,2
1776066991.7365003,10,208,2
1776066991.7389815,10,214,2
1776066991.7411675,10,216,2
1776066991.7411675,8,222,2
1776066991.7450852,10,230,2
1776066991.7471867,10,230,2
1776066991.7485,10,240,2
1776066991.7495053,10,238,2
1776066991.7525253,10,244,2
1776066991.7552938,10,246,2
1776066991.7565312,10,244,2
1776066991.7575698,10,246,2
1776066991.7611935,10,244,2
1776066991.7632167,10,248,2
1776066991.7645257,10,244,2
1776066991.7655308,10,248,2
1776066991.7692056,10,240,2
1776066991.7714386,10,236,2
1776066991.7731605,10,228,2
1776066991.7731605,10,222,2
1776066991.7770746,10,220,2
1776066991.7791252,12,220,2
1776066991.781191,12,220,2
1776066991.781191,12,222,2
1776066991.7852426,12,222,2
1776066991.78655,12,224,2
1776066991.788794,12,224,2
1776066991.7912555,12,224,2
1776066991.7932668,12,224,2
1776066991.7948258,12,228,2
1776066991.7957635,10,226,2
1776066991.7992544,10,232,2
1776066991.8012574,10,234,2
1776066991.8025756,12,238,2
1776066991.8048599,12,240,2
1776066991.8072653,12,240,2
1776066991.8092678,12,240,2
1776066991.8106005,12,238,2
1776066991.8133073,12,240,2
1776066991.8153164,12,236,2
1776066991.8166,10,234,2
1776066991.8176053,10,232,2
1776066991.8216264,10,228,2
1776066991.823293,10,226,2
1776066991.8253174,12,222,2
1776066991.826375,12,222,2
1776066991.8293283,12,218,2
1776066991.8313165,12,220,2
1776066991.8326502,12,216,2
1776066991.8336558,12,216,2
1776066991.837146,12,214,2
1776066991.8388877,12,208,2
1776066991.8408887,12,208,2
1776066991.8419027,12,206,2
1776066991.8453314,12,204,2
1776066991.8473327,12,206,2
1776066991.8486505,12,210,2
1776066991.8496554,12,210,2
1776066991.853368,12,210,2
1776066991.8552394,12,212,2
1776066991.8575835,12,206,2
1776066991.8575835,12,214,2
1776066991.8613534,12,210,2
1776066991.8633595,12,218,2
1776066991.8647003,12,218,2
1776066991.865706,14,218,2
1776066991.8693793,12,214,2
1776066991.8715935,12,208,2
1776066991.8739173,12,202,2
1776066991.8754647,12,196,2
1776066991.8773844,12,190,2
1776066991.8793843,12,192,2
1776066991.8804796,12,190,2
1776066991.8833816,12,188,2
1776066991.8854165,12,194,2
1776066991.8867252,12,192,2
1776066991.888459,12,192,2
1776066991.8913934,12,190,2
1776066991.8934186,12,190,2
1776066991.8947268,12,186,2
1776066991.8957357,12,190,2
1776066991.8994162,12,190,2
1776066991.9014106,12,194,2
1776066991.9035945,12,198,2
1776066991.9049802,12,196,2
1776066991.907413,12,194,2
1776066991.9094992,12,194,2
1776066991.91075,12,190,2
1776066991.913499,12,190,2
1776066991.9154992,12,188,2
1776066991.9166331,10,190,2
1776066991.9176686,10,190,2
1776066991.9213712,10,190,2
1776066991.923496,10,190,2
1776066991.9250295,10,194,2
1776066991.9260857,10,190,2
1776066991.9294994,10,196,2
1776066991.931499,10,192,2
1776066991.9327753,10,194,2
1776066991.9337957,10,198,2
1776066991.9373014,10,198,2
1776066991.939134,10,202,2
1776066991.9414995,10,206,2
1776066991.9421523,10,208,2
1776066991.9454994,10,214,2
1776066991.9474995,10,214,2
1776066991.9486237,10,218,2
1776066991.9496603,10,218,2
1776066991.9533184,10,220,2
1776066991.9553635,10,220,2
1776066991.957189,10,220,2
1776066991.959521,10,220,2
1776066991.9615242,8,218,2
1776066991.9634986,8,220,2
1776066991.964504,8,220,2
1776066991.9674227,8,222,2
1776066991.9694479,8,226,2
1776066991.9718304,8,226,2
1776066991.9718304,8,228,2
1776066991.9754288,8,230,2
1776066991.9774983,8,226,2
1776066991.9788249,8,228,2
1776066991.9814987,8,224,2
1776066991.9834986,10,220,2
1776066991.9849,10,222,2
1776066991.9871585,10,218,2
1776066991.9890969,10,222,2
1776066991.9915493,10,218,2
1776066991.993599,10,220,2
1776066991.994618,10,216,2
1776066991.997574,10,218,2
1776066991.999574,10,216,2
1776066992.0009,10,218,2
1776066992.0038369,10,216,2
1776066992.0059307,12,218,2
1776066992.0071023,10,218,2
1776066992.0096242,12,220,2
1776066992.0101464,10,220,2
1776066992.0101464,12,226,2
1776066992.0101464,12,228,2
1776066992.0101464,12,234,2
1776066992.0196242,12,234,2
1776066992.0217764,10,238,2
1776066992.023316,12,238,2
1776066992.025649,12,240,2
1776066992.0276241,12,242,2
1776066992.0289247,12,244,2
1776066992.0299296,12,248,2
1776066992.0336244,12,250,2
1776066992.0356493,12,258,2
1776066992.036941,12,258,2
1776066992.039628,12,264,2
1776066992.0416493,10,268,2
1776066992.043719,12,270,2
1776066992.044759,12,274,2
1776066992.0476494,12,272,2
1776066992.0496745,12,276,2
1776066992.051,12,274,2
1776066992.0538204,10,272,2
1776066992.0553148,10,276,2
1776066992.0553148,10,268,2
1776066992.0743418,10,270,2
1776066992.0763512,10,268,2
1776066992.0937536,10,266,2
1776066992.0957632,12,268,2
1776066992.0997813,12,266,2
1776066992.0997813,12,268,2
1776066992.0997813,12,266,2
1776066992.1159396,12,264,2
1776066992.1250913,12,264,2
1776066992.1270978,12,260,2
1776066992.1270978,12,260,2
1776066992.1291049,12,262,2
1776066992.1291049,12,268,2
1776066992.143175,12,268,2
1776066992.1532133,12,274,2
1776066992.1622562,12,274,2
1776066992.1622562,12,272,2
1776066992.1642647,12,272,2
1776066992.1642647,12,272,2
1776066992.166272,12,270,2
1776066992.166272,12,274,2
1776066992.166272,12,272,2
1776066992.1682794,12,274,2
1776066992.1682794,12,274,2
1776066992.1682794,12,276,2
1776066992.1682794,12,276,2
1776066992.1682794,12,278,2
1776066992.1682794,12,272,2
1776066992.170479,10,272,2
1776066992.1714842,10,266,2
1776066992.1714842,10,262,2
1776066992.1714842,10,264,2
1776066992.1714842,10,262,2
1776066992.1729426,10,264,2
1776066992.1729426,10,264,2
1776066992.1729426,10,262,2
1776066992.173966,10,264,2
1776066992.173966,10,262,2
1776066992.173966,10,260,2
1776066992.1749666,8,254,2
1776066992.1749666,8,256,2
1776066992.1749666,8,244,2
1776066992.1749666,8,242,2
1776066992.175966,10,238,2
1776066992.175966,8,240,2
1776066992.175966,10,238,2
1776066992.175966,10,242,2
1776066992.176971,10,238,2
1776066992.176971,10,240,2
1776066992.177971,8,236,2
1776066992.177971,8,232,2
1776066992.177971,8,234,2
1776066992.177971,8,230,2
1776066992.17924,8,232,2
1776066992.17924,8,234,2
1776066992.17924,8,232,2
1776066992.17924,8,238,2
1776066992.186469,8,234,2
1776066992.1890614,8,238,2
1776066992.1915994,8,236,2
1776066992.1915994,8,230,2
1776066992.1915994,8,228,2
1776066992.1929677,8,224,2
1776066992.1929677,10,224,2
1776066992.1939714,8,220,2
1776066992.1939714,8,222,2
1776066992.1949713,8,220,2
1776066992.1949713,8,218,2
1776066992.1959713,8,218,2
1776066992.197357,8,214,2
1776066992.2001023,8,216,2
1776066992.2014034,8,218,2
1776066992.2031748,8,218,2
1776066992.2053251,8,220,2
1776066992.2077742,8,224,2
1776066992.2097871,8,222,2
1776066992.2114964,8,218,2
1776066992.2125802,8,220,2
1776066992.215787,8,218,2
1776066992.217804,8,222,2
1776066992.2191994,8,232,2
1776066992.222095,8,232,2
1776066992.223791,8,244,2
1776066992.2257872,8,252,2
1776066992.2272248,8,252,2
1776066992.2298698,8,260,2
1776066992.231807,8,254,2
1776066992.2338672,8,254,2
1776066992.2338672,8,246,2
1776066992.2378986,8,250,2
1776066992.2398129,8,248,2
1776066992.2418768,8,254,2
1776066992.2418768,8,254,2
1776066992.245878,8,256,2
1776066992.2478786,8,256,2
1776066992.24925,8,256,2
1776066992.2502553,8,256,2
1776066992.2536356,10,256,2
1776066992.2559917,10,258,2
1776066992.2572992,10,258,2
1776066992.2582026,10,262,2
1776066992.2619817,10,260,2
1776066992.26401,10,264,2
1776066992.2653246,10,264,2
1776066992.2663295,10,264,2
1776066992.2697206,10,264,2
1776066992.2718341,10,264,2
1776066992.2733247,8,260,2
1776066992.2743318,8,256,2
1776066992.2778788,8,250,2
1776066992.2799306,8,246,2
1776066992.2812994,8,242,2
1776066992.2823043,8,242,2
1776066992.285912,8,240,2
1776066992.286881,8,240,2
1776066992.2899165,8,240,2
1776066992.2915857,8,234,2
1776066992.2939408,10,232,2
1776066992.2960408,10,224,2
1776066992.2973745,10,222,2
1776066992.2983794,8,220,2
1776066992.301965,10,220,2
1776066992.3034003,10,226,2
1776066992.3063116,10,228,2
1776066992.3063116,8,238,2
1776066992.3099658,8,240,2
1776066992.3119583,8,246,2
1776066992.3133745,8,244,2
1776066992.3143797,8,246,2
1776066992.317957,8,248,2
1776066992.319965,8,246,2
1776066992.3219125,8,252,2
1776066992.3219125,8,248,2
1776066992.3259888,8,250,2
1776066992.327992,8,248,2
1776066992.3293998,8,244,2
1776066992.3304052,8,242,2
1776066992.3340132,8,240,2
1776066992.3360124,8,236,2
1776066992.338148,8,236,2
1776066992.338148,10,236,2
1776066992.3421347,10,232,2
1776066992.3441358,10,228,2
1776066992.3452716,10,232,2
1776066992.3463163,10,220,2
1776066992.3501606,10,226,2
1776066992.352141,10,216,2
1776066992.3534997,10,214,2
1776066992.3550346,10,212,2
1776066992.358141,8,208,2
1776066992.3600373,10,210,2
1776066992.361499,10,210,2
1776066992.3625047,10,210,2
1776066992.3661659,10,208,2
1776066992.367727,10,206,2
1776066992.3698497,10,206,2
1776066992.3721292,10,204,2
1776066992.374746,10,202,2
1776066992.3757493,8,202,2
1776066992.3779173,8,200,2
1776066992.3809469,8,200,2
1776066992.3821695,8,196,2
1776066992.384209,8,196,2
1776066992.3852324,8,194,2
1776066992.3912055,8,196,2
1776066992.3917139,8,196,2
1776066992.3927183,8,200,2
1776066992.3940125,8,204,2
1776066992.3980718,8,210,2
1776066992.3980718,10,214,2
1776066992.400397,10,220,2
1776066992.4018676,10,222,2
1776066992.4076385,10,224,2
1776066992.4088597,10,226,2
1776066992.4088597,10,224,2
1776066992.4098597,10,230,2
1776066992.4122777,10,226,2
1776066992.4161015,10,232,2
1776066992.4171073,10,230,2
1776066992.4182572,10,232,2
1776066992.4249766,10,230,2
1776066992.4249766,10,232,2
1776066992.4259958,10,232,2
1776066992.4259958,10,236,2
1776066992.4459279,10,232,2
1776066992.4465735,10,234,2
1776066992.4486158,10,224,2
1776066992.4600325,10,226,2
1776066992.4607184,10,216,2
1776066992.4607184,10,216,2
1776066992.4607184,10,212,2
1776066992.4607184,10,214,2
1776066992.4607184,10,212,2
1776066992.4607184,10,208,2
1776066992.462726,10,208,2
1776066992.462726,10,206,2
1776066992.462726,10,208,2
1776066992.4740877,10,208,2
1776066992.475032,10,214,2
1776066992.4758587,10,214,2
1776066992.4758587,10,218,2
1776066992.476523,10,220,2
1776066992.476523,10,220,2
1776066992.4772887,10,222,2
1776066992.4772887,10,224,2
1776066992.4859462,10,224,2
1776066992.4870303,10,226,2
1776066992.4870303,10,220,2
1776066992.488493,10,220,2
1776066992.4894977,10,212,2
1776066992.4894977,10,214,2
1776066992.4894977,10,206,2
1776066992.5001924,10,212,2
1776066992.5001924,10,210,2
1776066992.501648,10,216,2
1776066992.501648,10,218,2
1776066992.501648,10,220,2
1776066992.501648,10,218,2
1776066992.501648,10,218,2
1776066992.5036552,8,216,2
1776066992.5047185,8,218,2
1776066992.5076277,8,218,2
1776066992.5103462,8,218,2
1776066992.519089,10,218,2
1776066992.520355,10,220,2
1776066992.520355,10,222,2
1776066992.522783,10,228,2
1776066992.5238342,10,234,2
1776066992.528911,10,234,2
1776066992.5309148,10,240,2
1776066992.5339334,10,234,2
1776066992.5352156,10,234,2
1776066992.540131,10,230,2
1776066992.540131,10,228,2
1776066992.5434606,10,226,2
1776066992.547116,8,232,2
1776066992.5526602,8,230,2
1776066992.5570703,8,234,2
1776066992.558067,8,238,2
1776066992.558067,8,234,2
1776066992.5593047,8,238,2
1776066992.5608153,8,232,2
1776066992.564819,8,232,2
1776066992.5660846,8,226,2
1776066992.5667746,8,226,2
1776066992.5667746,8,224,2
1776066992.571,8,224,2
1776066992.571,8,222,2
1776066992.5742075,8,220,2
1776066992.5767078,8,216,2
1776066992.5787144,8,216,2
1776066992.5797076,8,214,2
1776066992.580654,8,214,2
1776066992.5816596,8,212,2
1776066992.582855,8,212,2
1776066992.582855,8,212,2
1776066992.582855,8,214,2
1776066992.5840564,8,212,2
1776066992.584606,8,212,2
1776066992.5849934,8,208,2
1776066992.5849934,8,204,2
1776066992.5849934,8,202,2
1776066992.5861294,8,198,2
1776066992.5861294,8,198,2
1776066992.5880418,8,198,2
1776066992.5900433,8,194,2
1776066992.592111,8,198,2
1776066992.5941765,8,194,2
1776066992.596177,8,194,2
1776066992.5979455,8,194,2
1776066992.599951,8,194,2
1776066992.6020608,8,200,2
1776066992.60368,8,202,2
1776066992.606495,8,208,2
1776066992.608448,8,204,2
1776066992.610417,8,210,2
1776066992.6114335,8,202,2
1776066992.614498,8,202,2
1776066992.6164978,8,196,2
1776066992.6178243,8,192,2
1776066992.620319,8,194,2
1776066992.6222346,8,194,2
1776066992.624498,8,194,2
1776066992.6264975,8,194,2
1776066992.62896,8,194,2
1776066992.6304944,8,196,2
1776066992.6324973,8,196,2
1776066992.6338742,8,200,2
1776066992.6348796,8,196,2
1776066992.6386957,8,198,2
1776066992.6404946,8,190,2
1776066992.6424975,8,184,2
1776066992.6445594,8,182,2
1776066992.646505,8,174,2
1776066992.648515,8,174,2
1776066992.6498744,8,174,2
1776066992.65088,8,172,2
1776066992.6543345,8,174,2
1776066992.656495,8,174,2
1776066992.657899,8,168,2
1776066992.6589055,8,166,2
1776066992.6625187,8,160,2
1776066992.6645393,8,158,2
1776066992.6659243,8,158,2
1776066992.6669297,8,158,2
1776066992.669899,8,162,2
1776066992.6718955,8,162,2
1776066992.6740165,8,164,2
1776066992.6751711,8,170,2
1776066992.678525,8,174,2
1776066992.6805334,8,178,2
1776066992.6819491,8,184,2
1776066992.6829548,8,186,2
1776066992.6862972,8,190,2
1776066992.6886094,8,196,2
1776066992.6899679,8,192,2
1776066992.6922264,8,194,2
1776066992.69457,8,194,2
1776066992.6965632,8,196,2
1776066992.6979737,8,196,2
1776066992.6989796,8,200,2
1776066992.7025757,8,206,2
1776066992.7046032,8,208,2
1776066992.706276,8,210,2
1776066992.7085774,8,210,2
1776066992.7106092,8,208,2
1776066992.7119741,8,214,2
1776066992.71298,8,214,2
1776066992.7165976,8,224,2
1776066992.7179995,8,226,2
1776066992.719999,8,232,2
1776066992.721467,8,236,2
1776066992.7246242,8,236,2
1776066992.726607,8,236,2
1776066992.7280245,8,234,2
1776066992.7290301,8,228,2
1776066992.7326295,8,228,2
1776066992.7340243,8,224,2
1776066992.7359989,8,224,2
1776066992.7380102,8,222,2
1776066992.7406244,8,220,2
1776066992.7426324,8,218,2
1776066992.7440238,8,216,2
1776066992.7466192,8,216,2
1776066992.7486193,8,216,2
1776066992.7500489,8,214,2
1776066992.7510538,8,218,2
1776066992.7546475,8,218,2
1776066992.7566497,6,224,2
1776066992.7583067,6,226,2
1776066992.7591517,6,232,2
1776066992.762666,6,232,2
1776066992.764683,6,238,2
1776066992.7660742,8,242,2
1776066992.7670789,8,248,2
1776066992.7704759,8,250,2
1776066992.7719717,8,254,2
1776066992.774074,8,254,2
1776066992.77508,8,258,2
1776066992.7787113,8,256,2
1776066992.780705,8,254,2
1776066992.7820992,8,250,2
1776066992.7831042,8,246,2
1776066992.7866983,8,246,2
1776066992.7884498,8,246,2
1776066992.790641,8,248,2
1776066992.792218,8,246,2
1776066992.7947052,8,244,2
1776066992.7967358,8,242,2
1776066992.798124,8,236,2
1776066992.799129,6,236,2
1776066992.802719,6,236,2
1776066992.8049066,6,232,2
1776066992.8061204,8,232,2
1776066992.8087628,6,230,2
1776066992.8107324,8,224,2
1776066992.8121493,8,222,2
1776066992.8131552,8,218,2
1776066992.816749,8,214,2
1776066992.818174,8,216,2
1776066992.820086,8,214,2
1776066992.822739,6,214,2
1776066992.824756,6,216,2
1776066992.826758,8,216,2
1776066992.8277957,8,220,2
1776066992.8307812,8,216,2
1776066992.832746,8,220,2
1776066992.8341987,8,222,2
1776066992.8367457,8,220,2
1776066992.8384628,8,224,2
1776066992.8404956,8,220,2
1776066992.8415182,8,220,2
1776066992.8447971,6,210,2
1776066992.8468008,8,208,2
1776066992.848199,8,200,2
1776066992.8492045,8,196,2
1776066992.8521984,8,194,2
1776066992.8545678,8,194,2
1776066992.8562355,8,194,2
1776066992.8588052,6,196,2
1776066992.8608556,8,194,2
1776066992.8622239,8,190,2
1776066992.8648634,8,190,2
1776066992.866821,8,188,2
